Código do Produto;Quantidade em Estoque;Preço Unitário de Compra;Alíquota do ICMS
22625;1505;140.20457121479086;7
43443;1830;37.80337263480024;18
12457;3316;67.39547692415395;12
17761;1806;178.10554100069498;18
16839;2887;380.4507250114445;12
41420;2945;207.14656369932638;12
12151;252;64.33623872027141;12
17138;3296;103.61458250611521;12
21633;2220;23.727288760327017;7
27246;2602;220.58752497869742;18
27334;3575;17.9006706214571;7
17313;2701;113.2047303098558;7
18915;1481;240.5773949845695;18
40879;2276;162.83243967247603;18
41539;1362;299.42956650615537;12
38803;157;291.5132026140296;18
23843;406;401.1522007910429;7
26100;2789;186.0867410102082;7
18301;2174;406.5982942815998;18
11362;536;388.7018765261635;7
43529;2205;152.24315350754165;7
41713;393;328.15091528074953;18
41564;1497;186.33782761277527;12
11432;1609;334.12330605888775;12
23454;1517;130.05025694535362;12
47165;1150;16.930980451039414;18
18972;535;101.25971237586846;12
47218;1047;165.0822272455647;18
48236;246;400.51505740378036;7
48194;2450;329.0192655424423;7
28734;2446;131.14304013891598;12
13685;3659;309.73970270939947;7
45658;79;383.9207190533994;7
20638;692;9.265227887666473;18
33310;3346;17.999686751677597;7
24719;3787;246.961113534551;18
32673;105;169.98676790252898;7
11534;2769;240.813450779571;12
29335;1953;422.1888926304739;12
46015;1556;62.76020250051698;7
11415;1926;355.6050940087648;7
38119;2142;59.845327737092504;7
22496;238;31.98763049869904;18
47174;1639;116.60122684707655;7
43807;1980;241.29719985440556;12
28107;892;277.4185127499811;12
42488;458;161.05894838418843;18
41258;1298;128.23916234806734;18
20482;3428;284.43466928255765;12
41102;1343;49.49381783265186;7
24111;2118;274.6640767301826;18
19048;102;246.96545147724848;12
49379;3112;348.2771749530212;12
12697;3353;54.73762765215889;18
17607;3507;423.52973279788404;7
37783;62;300.27522434895775;12
41522;1436;270.4039650832917;18
21901;1620;208.46136038441065;18
12180;2873;415.0558042496344;18
28243;1595;161.3094252906011;18
38337;608;342.0089182099238;18
14824;572;57.079284093035504;7
37163;2928;224.0029983025577;12
36855;2710;398.4468417163907;18
32147;2262;12.607356532671504;18
14257;3069;395.3809666203319;7
46348;3164;392.71013598231355;18
23005;1469;105.711442119389;12
33450;3112;271.9687340959193;18
24564;1025;173.82032795336016;18
30748;822;211.0848710517206;7
10587;2675;359.2984701242994;12
45503;3414;413.04089876581975;12
20647;2272;400.64693002878545;12
20694;2728;74.70575410044785;18
23785;3485;74.78403681910675;7
46202;295;125.1180802296999;12
32316;2620;231.78556840838246;12
34691;2959;218.7788889910085;12
26041;802;81.17976107940889;12
28561;634;117.19862641476398;7
20716;3357;217.67093658955315;7
31303;324;297.60081319360233;18
23499;1643;145.94351303371477;18
46068;292;49.55417391269099;7
24076;1081;260.1814217679613;12
33191;2698;221.06637044959578;7
30529;1274;394.61679153693285;7
31671;3208;78.50050045347855;7
31927;2253;201.48586891766374;18
31006;2193;203.9896840385436;7
26940;2180;236.19686143415194;7
31864;1007;400.58418107784985;7
33959;2016;400.14583846157916;18
16598;1633;103.3158245697825;7
28331;3075;250.7034906000561;7
37178;2795;56.67177052295291;18
19997;823;378.4379261327508;12
46378;2780;51.7955867372995;12
10251;879;419.2055608065269;18
26024;678;399.22018892813725;18
34971;3798;319.8627840684015;12
20114;581;379.5336504129392;18
48544;1721;226.52401585780112;18
29365;125;65.76595745016645;12
27113;3420;268.5133893152357;18
34678;2493;189.42937124697897;7
44958;1942;30.203931939022542;12
20276;3488;9.144625462877263;7
33500;391;105.90886237192849;18
39352;3343;431.43852407866245;7
12740;1966;409.7069362187369;7
33442;781;281.7630105848927;18
18903;2661;338.5794608019743;12
16037;3475;272.06224600339505;7
44026;3099;361.17578313565207;18
47858;2335;253.86051915273492;12
45296;1709;228.5435715260848;18
27074;1582;248.20283433768586;7
41173;2656;108.61026204148988;7
19483;1349;163.29146437764885;7
16383;1593;244.8663498496716;18
42479;3269;267.51747669897117;7
31304;374;102.1387656841996;7
46499;3239;78.62351782889105;18
32228;315;232.60716498321435;18
44265;1387;182.42683648978473;12
10453;1737;135.5675922535756;18
15481;345;139.48625223754829;7
18598;2918;313.45729027271784;12
35140;1176;128.55893686103983;7
28333;641;161.23051070242536;18
29915;472;174.71932432070182;18
16534;877;61.88078854260697;18
18010;473;118.2065014800321;18
46325;2937;263.032799136623;12
21674;852;211.41767955911376;18
29775;1806;72.3269200443014;18
34033;1806;427.03649022910844;7
21429;3058;67.78809523523421;18
40029;3330;324.29430514763874;7
31315;1657;135.2501596542646;18
25218;3149;347.6503851110501;12
49518;514;284.1822771250633;7
22482;1682;257.0264102015812;18
31705;772;296.86233551462817;12
40925;1326;115.51176714919744;7
11227;3164;68.37875753424673;18
19262;3214;116.34320681367308;7
44502;172;408.33097422861147;18
27326;3507;352.1040826935504;12
42242;504;308.7690383381867;12
17346;1091;210.4601273908598;12
21461;2440;67.65700032029204;7
17325;2366;270.68228890911405;18
43706;3739;325.7751439501956;18
25845;3198;219.72869514671018;18
29537;9;244.74825921059423;12
36668;262;92.9179534338468;7
12435;565;264.3385575146952;18
17539;112;144.681139290319;12
47912;2922;284.0328596843796;12
15619;2677;270.4424936029466;7
11267;2869;39.88019103415796;7
35274;1338;4.407062624848518;12
45645;3102;202.76929767150642;18
36028;938;219.89980188909894;12
43573;1911;384.6770243230409;12
26738;1267;41.65863598417726;18
39973;2482;334.6371461001895;12
32559;3596;87.07512568315524;12
22890;1825;363.6649743233001;18
19537;1953;146.5735983922251;7
12173;3734;431.10438519469767;18
47064;785;350.7782905453636;18
27197;3689;69.46075278842525;7
14617;2741;126.39368198723089;12
38201;2150;92.99078486521128;18
26450;2655;140.7235493774725;12
43741;2890;351.0555548132392;12
10167;2105;334.2910448843142;7
15024;1275;118.5414753274071;7
14567;2332;77.62364523972603;18
21516;1609;215.1388468403987;7
29403;1333;346.7225458975728;7
27769;2654;106.17372621105523;12
34658;235;62.44202198966148;12
24634;200;8.725745046964528;18
14105;635;60.55857763749792;18
12895;2241;371.8466592530604;7
31123;3311;39.15083175991665;18
19778;1159;11.717380925662372;18
44960;2305;408.30046896883243;18
21774;1495;326.1122292563125;12
16927;272;75.47556574430216;7
17945;1234;363.8711313933971;12
39249;1131;337.2126093399777;18
15468;2260;262.089651454528;12
14555;1586;256.40325987417714;7
40840;1535;180.42308758141456;7
48014;735;73.86338142661721;18
48134;342;361.3934178994727;18
44824;2152;419.19580231723404;7
22495;2483;247.2008041415069;12
11296;1404;125.64578621747214;12
19050;2677;373.7220199295533;12
46599;1155;124.52425417290841;7
21843;3228;133.0346191389749;7
43628;2982;200.96415801162667;7
46850;3236;232.48002356042312;12
17212;3125;301.2159606335408;18
33512;1100;197.89204820622518;12
27568;2389;141.30923631417335;7
40567;1490;205.65686429991487;18
34137;653;388.564651745082;7
35198;1686;402.7220770528212;18
19630;2803;42.15953290459094;12
27786;3673;426.75575739974005;7
39578;342;370.9616264444217;18
46089;2312;138.3454124016804;12
39191;3595;24.88311927035408;18
47747;879;60.898687407042985;7
45918;2613;75.13587137000876;18
38882;908;406.7218121974165;12
20260;1384;313.19297818237754;12
25367;2215;294.23705421301094;12
14985;1013;284.46345802182674;12
11437;1454;76.07043784421985;18
39529;3189;3.774859317144982;18
42604;1623;211.8045256931449;18
34487;1547;86.65147017602543;18
35014;981;61.20333828849258;7
28907;168;396.433157586159;12
37698;2213;177.50351342707438;12
27276;899;427.85669312398016;12
33343;767;47.85662802000622;12
35540;3127;269.1257285528696;7
31281;1344;137.05613652673415;7
47620;2098;85.02940540080792;12
48445;1744;319.88701888862096;18
11649;3003;339.4242083146937;12
41779;1208;237.68803072379478;12
31802;3604;30.181355186489075;18
45833;987;72.88552045700428;18
15556;67;250.02227077721977;7
40941;1541;94.37150935026894;12
31436;2248;323.5983297919987;18
12411;916;146.8066870328469;18
14447;2236;349.9695346215858;7
17223;3730;69.04264187068634;7
25411;2803;334.12717431623537;18
20863;504;218.5760093101438;18
36154;157;117.25542155624463;7
36426;919;299.9171469144604;7
40334;238;200.5522429006446;12
48277;181;270.0643562230723;7
26645;2588;81.65355697342257;18
31952;1992;370.0225009487463;18
49749;367;94.10927149804265;18
12612;2693;282.47192636041353;18
38123;1240;416.20118872361627;18
47873;17;43.35200380867547;18
46554;2519;216.60460561411466;18
11405;3474;412.84820468623536;18
41681;261;19.205622322160792;7
37121;470;397.1731757115528;12
47854;1871;395.9129751528045;18
47309;1634;60.233631531650815;18
13190;2568;149.30656426106086;18
35206;1052;30.954066497678898;12
35586;2817;425.5016531912321;12
36635;178;216.30249381358087;12
47851;1465;322.9579268026274;12
32807;2038;433.1094384817738;7
32919;1553;339.3495552324716;18
25364;3366;375.69418473282224;12
17206;1273;380.5500921673988;7
27169;258;74.70995772042014;7
19864;2826;315.12065356104443;12
18004;131;171.7156182664328;12
16574;2873;260.21803025848465;7
25276;2915;12.163337487324647;12
41770;2624;63.68037396763188;18
11876;603;424.085019269257;18
22952;1607;239.78041651084166;18
37809;413;140.01803836016012;12
31653;3725;219.00800424106203;7
21392;2564;67.20501727524922;18
33071;865;160.7170404516947;18
18433;1000;373.04470175968765;18
10585;819;190.87914161765366;18
32895;1817;207.83597581300188;7
26275;3091;294.25868248604723;7
43483;2549;316.5006105457278;7
41497;759;256.6989705866697;7
33618;1857;309.27238137511574;18
36707;1185;337.61613722314763;18
44379;2051;350.0328269234875;18
11757;350;211.53020833392438;12
38087;1884;144.72540715997155;12
15534;976;347.91166986626297;18
15680;1046;192.22260322503115;18
17609;3544;225.23575251800324;7
22459;3686;278.4160966537902;12
49363;35;211.95944054188925;12
27777;1166;89.72448598300522;12
22338;2030;403.251971739077;18
21612;75;346.0304168154931;18
33710;2727;407.37973155306554;18
49422;2624;67.48709107254737;7
36399;2090;373.14803687635487;7
25166;3256;50.225405172488855;7
26188;2040;89.03348383633855;12
23856;1533;83.17449855640535;12
45914;1050;255.9532882208063;18
25857;1262;365.2605279677961;7
25738;2507;359.3007121934089;7
33479;2105;249.01072390094498;7
39502;989;43.178554762262685;7
46084;2664;81.77123482467061;7
47163;2872;129.40475413144028;7
46807;2196;388.90243548259554;12
18719;1240;311.09240510048073;18
44198;3662;214.13947192176215;7
43306;2095;38.05331393714411;18
32345;1465;178.4309153435249;12
47440;2485;318.20350580107976;18
15863;894;28.148170588442067;7
24470;1387;72.63116763860684;12
11449;1222;291.1517886164372;7
34801;2857;296.1793800002164;12
38620;197;152.46183835880836;7
37104;226;51.721360280056864;12
49563;2593;428.7197375169108;7
32965;1105;432.53900595937114;7
35115;1237;320.7240659165521;7
21727;1024;387.5384959250141;12
17290;1147;171.64370369050494;7
24077;2960;4.641601429411859;18
15214;372;372.34504289424683;7
10390;38;83.72455895232116;18
48709;3151;410.73585667818213;7
16621;2080;150.88074829479;12
20589;1904;324.59824128646954;18
33198;272;198.13453233545724;7
37187;304;304.4578296751316;7
28111;700;375.72793692405145;7
27792;2321;93.76994957677356;7
32189;937;302.40099584722685;18
21691;42;146.63278250593737;7
18164;2491;415.26275712114534;7
41452;247;231.14184149388566;12
33920;365;418.52160339850496;18
34596;882;128.42869487378124;7
32816;1214;387.56723892651166;12
30266;3737;360.2506895538817;12
41434;1347;365.28622148632115;18
33451;291;164.04495867217372;12
25819;485;181.03719267406268;18
24717;3014;136.5484216994926;7
47561;2755;385.9690403556498;18
17621;2991;186.48872249572884;18
46343;2101;307.6663390003607;7
37866;1113;262.3678692159034;12
29469;1565;83.56602716989082;12
44307;181;280.3994705281168;12
31347;2800;365.30642874016723;7
37734;3214;173.99583353663;18
14672;2036;328.95315238032777;12
42681;1729;402.24923203992137;18
46094;2521;205.6347521014663;7
37025;3493;229.45705559868472;7
43427;149;24.723625630799894;7
49948;1592;214.43219147417997;7
24383;96;119.24163017726553;12
44862;19;415.0599961396823;18
20749;22;254.46137386809573;7
18958;3295;46.41158719581451;12
31943;1393;250.92565609364183;12
29094;1847;140.50155144043984;12
21540;441;216.78528908308726;18
34963;537;422.89548001235966;7
25426;3238;51.71204940375766;12
41383;2961;332.5715603134119;12
29612;1581;275.95982577307706;12
18006;3764;291.26278401632163;7
21309;1644;29.47028738085992;12
14689;3240;1.823138268848763;12
34912;3157;4.633062089731557;7
15097;3137;397.1255248684075;18
13950;625;307.5816248252054;7
44696;2747;428.69269097462364;7
34021;2358;196.60009787236194;7
19960;1323;232.139062905375;7
35716;416;345.5519833595613;18
26393;2578;419.5610560816511;7
17637;184;168.32633053656167;7
10859;749;268.4301124783389;12
28514;2699;228.85045428455044;12
33584;1485;415.85373741414196;12
43880;279;110.69025823611189;12
23625;2597;426.8866090811235;12
19088;3439;231.36596856814816;18
16137;647;222.9549815122903;12
28906;3520;226.1890888283394;12
37480;1108;66.63803481952445;7
24610;429;431.3312046654672;12
14154;3076;220.2957367527051;7
29364;1672;158.7040052318721;12
14223;352;80.8106634177204;7
18391;3793;291.5283079930106;7
39634;1207;273.69478406652007;7
25648;2033;188.16165050849014;7
23098;424;256.5033755992258;7
32654;1360;278.75829726587756;7
27298;1046;314.272565574564;7
19188;45;184.23887893411958;12
13317;2861;327.3626711210145;18
25083;3002;333.13658885193064;18
45261;864;215.12373462233103;7
31994;3451;197.43552336373804;7
19151;1466;155.70713942801444;18
11782;559;2.233617038462531;18
23959;2195;199.36913919684696;7
11484;1677;105.18680955385544;7
15828;2252;360.85383811651104;7
32797;2563;37.37853631116596;18
31447;3518;50.98664137468012;18
11727;2109;362.5939297374831;12
21583;3204;290.57320058432606;7
38227;2236;213.91614063967629;18
49779;141;426.19430214407237;7
25160;2860;35.583651886386065;18
19324;1088;373.1880856554761;12
46396;2238;194.23120711703893;12
36003;1902;431.2962029072902;18
11255;3737;38.098702054502425;18
28404;868;34.7778248791696;7
45159;2170;98.15460986104952;7
15998;3638;111.28097195618194;18
29323;3147;419.29286124078897;7
41511;3379;318.39604868943246;12
22694;809;254.34898155358144;18
28499;3735;363.3675686694176;7
34907;307;4.897049386179034;12
36564;2793;17.6170887519498;7
35726;1718;57.5583786949099;18
30189;3485;293.0708052667763;7
36873;3640;279.58401209657296;7
28444;1703;37.062931899083445;12
47718;1945;433.92395096084743;12
18721;3008;422.5810360310937;12
47606;1768;102.55849485697755;18
22392;636;379.7976517217905;18
35359;3060;90.6562617119849;7
11439;2674;320.6606229878492;18
27364;2869;127.20485749934267;7
20274;864;102.2249883951455;12
42989;929;343.9681489439912;7
24671;1104;239.9831327255042;7
39199;3597;164.56958110698733;12
42673;2078;82.49150458309141;18
40896;2021;137.8707854209972;18
30458;2673;46.039407245247894;12
20450;1489;127.55121733827204;12
30016;1549;406.46770156999503;7
49050;456;218.12943468992293;12
14123;2611;295.4627802148023;18
30413;3597;328.4314001233999;18
31709;3729;43.57963631075952;18
38972;2967;137.43236969998975;12
30263;2820;346.2298067772725;18
26385;1232;189.98107251946604;18
34996;1757;410.7866569626885;18
26049;311;273.368368553108;7
31180;656;258.8214819574663;18
35882;1977;313.91226346172937;12
12836;3431;7.730085175067733;12
47624;2397;55.81655847235763;18
49816;398;174.35640132853527;7
47958;3443;204.26392357348502;18
25985;2980;234.7697068315395;7
15723;3252;68.49402025701521;18
37728;554;374.7497922144633;12
26912;3703;174.96501453934098;12
15578;2313;13.55296631643547;18
38301;3032;305.2853077585468;7
45079;2740;279.73848616918934;7
43683;1432;365.5064800491846;12
42445;3566;142.08913551609317;12
41336;3137;183.39723123248032;7
38942;3026;233.27253629663164;12
15669;2051;100.92135971444786;12
44972;1693;71.65881676660547;18
29834;1228;348.75526538301744;18
12829;2100;240.53587041991625;18
22927;1508;228.31194407350424;18
22684;1193;222.06616025093598;7
11862;3743;238.74867170251161;18
24946;2231;51.52787413712554;12
49862;2750;204.03941296529075;12
44499;1918;74.21716850956949;12
25407;3324;311.152606394699;7
14609;275;152.68431311669073;18
35499;1846;78.10730768309158;18
33851;39;101.82285775930058;18
21672;861;250.4793396172513;18
14709;1841;51.91107580121539;7
15532;645;116.4084195334435;12
38462;3471;176.26964022178842;18
37017;55;345.975193079474;18
49970;3293;287.1212480167523;7
14992;3095;38.58910760575286;12
14307;406;164.2489549500333;18
34094;390;178.6576296909192;18
13209;1842;199.00170068415702;7
48791;884;147.9186511701585;18
11071;2947;238.13604769167577;12
47442;2632;72.4210060578462;18
12553;2831;248.28677927052138;12
49041;2170;280.8239811878562;7
30693;2918;258.810511158719;12
37173;1768;359.3975707356692;7
41250;2413;361.87392376862465;7
17254;2641;275.101316525344;18
26989;1767;220.6279135795699;7
45358;2909;231.0452223175463;18
18038;483;408.95629368386295;7
22440;3561;251.11293828626395;7
34333;556;112.65537117469535;7
11955;1121;396.69839529843654;7
40051;1307;71.96769060433157;12
30038;777;202.33341609099764;12
20781;2230;359.11347762120323;12
34735;189;330.1597094607118;7
30029;1707;169.55259748800555;18
12598;2509;263.62222262313185;18
11859;2339;329.5928277040773;18
20712;3303;287.6454466631573;12
37802;3444;158.53880939069575;12
42670;1909;425.8180401734037;18
24710;1260;8.597901351679678;7
13551;1139;140.47323396950952;7
36372;600;155.08474625825687;18
45474;2030;352.92342169123077;7
14033;2743;253.09241771581023;18
45364;1229;289.75950090183045;18
26400;2973;280.99998897908887;7
49269;2916;311.0534046178272;18
41556;2415;348.7117111520192;12
14731;1060;348.1608880319551;7
34936;2008;399.8763843379099;12
36947;639;363.39584490878275;7
32223;2721;264.01221291426464;18
33273;2511;280.5435297269445;7
35110;654;209.0741879153739;12
28631;2855;141.2701376801;7
44711;3133;149.6930333261842;12
25770;3745;337.63843540971385;12
33498;1962;168.9034739020353;18
16105;3558;355.801784579259;7
40236;3184;36.70441051913286;12
13284;195;178.36014456376677;12
47361;670;155.52142480068687;7
38370;1796;269.1280431524986;7
49003;195;381.0288725979958;7
46885;514;407.95524466015024;18
30781;1219;346.868368352839;12
14424;2954;118.33985557896861;12
49512;1440;206.2968273581343;18
31033;886;295.1243640368498;18
33608;1037;375.165863674022;12
18360;2268;270.8331173409538;12
46649;805;286.1256012306778;18
37195;948;51.80859097241749;12
28722;2817;246.5318294853925;12
40441;3777;114.96732562672955;7
28403;66;348.49104133046717;12
31272;3755;42.55369716111248;12
21472;2778;244.84332871645412;18
36798;769;421.397223522424;18
34074;3735;167.99679544751947;18
21239;1983;363.99285745293713;7
21694;822;204.79295678831377;12
25221;1428;142.039044842488;7
31319;594;7.62288811546815;12
26346;1106;297.09530322737373;7
41192;3670;218.6021114669941;12
36651;608;224.53309436205245;18
30487;1985;172.73683065785642;12
46682;3133;149.59968948592063;7
13789;514;143.5473433498302;18
39581;1079;22.39336319056886;18
17047;840;249.19634189944205;12
26879;620;100.86963380692288;18
23565;925;339.5552511595442;18
30043;1527;94.70526253225655;12
48412;2149;24.486587396155866;18
14431;579;383.2030800755623;18
20287;607;314.044266995854;7
24722;727;192.66382028987152;12
43809;1524;276.55837162309103;18
20902;3759;174.517031067527;18
11353;1077;74.36807208948521;18
46369;302;120.14232612203128;7
22672;1491;371.1622598233154;7
14834;234;33.37408559225469;7
44375;625;47.269875631022686;12
34123;3332;220.7410997064548;12
17217;1525;14.99845663253894;18
44268;2517;82.88176057446235;12
17976;1970;196.29244378361633;18
47625;3685;214.40760404375558;12
45396;2295;131.57769064517595;7
37054;2378;151.7828952712738;7
30867;35;147.0182708126679;7
14825;667;60.43386971522129;18
38711;2850;423.73563376687645;7
23210;2029;265.28782243210634;12
39388;866;253.28915072247213;7
37815;2683;360.92197078911937;7
21369;2879;106.96206585704103;18
47213;3566;321.05696835844776;18
26965;1311;374.3144331399301;12
37407;1939;325.2800313711862;18
35476;3389;328.87459212189725;18
10256;2665;210.12702051544156;7
27188;3;113.64305096710285;18
15492;452;242.38953350990647;7
46931;611;120.66704209975347;12
36672;1089;293.2565391673277;7
16630;303;239.52682314035857;7
12900;2561;250.8946834869294;7
14395;1210;116.00936298279103;18
47882;634;426.9674874400142;7
24139;3131;37.90906605837352;12
25946;1615;60.24859925339706;18
11753;1312;171.19703177296714;18
16517;3521;283.11499187197694;7
41745;2831;417.6191622900381;7
27322;3665;201.3063923315762;7
33621;2718;399.58339113975234;7
40983;2213;31.574235986908704;18
38564;2912;251.46828099637597;12
39837;644;142.54885935797037;18
17454;2482;417.9027202124324;18
15390;869;432.96858161693785;12
31595;864;430.9140612422692;18
39675;2905;123.60536509863712;12
11464;2804;135.82302932146706;12
41349;8;166.360650102777;7
34808;379;376.24776343558176;12
21389;3738;235.83687964671034;12
32278;2075;66.51494537907679;18
43169;1211;110.67860390897721;18
39471;1073;402.8467502249417;12
24031;2920;16.0604861838093;12
47709;1866;410.04140724998086;12
10422;1296;377.843431436279;12
31148;2722;407.73865992821413;7
27016;1765;251.6669166637694;18
40111;2092;365.9905705984051;7
33651;2299;398.8427413560426;18
20692;2715;428.6286039912337;7
10858;3759;16.010962580283984;7
11737;2769;219.35208418428908;12
43981;3399;211.50941474337682;18
43406;2742;119.32050815528427;12
10518;30;66.28639639531839;18
11279;2856;271.5556673794338;7
31821;1045;132.17176761120416;12
42973;2223;364.3107707937667;7
25552;1422;428.1470396062908;12
31601;1189;231.897666815745;18
30280;3467;355.3502056688237;12
11273;3013;350.8793031951163;12
47683;2978;3.5998429632488644;18
13070;928;142.8616167563348;12
31314;2117;354.48248553514065;7
15974;1737;234.36511904096955;7
17794;1893;148.86196023437847;7
24708;3415;34.30260053425744;18
23325;1192;382.2743692946156;7
31742;2457;200.85803727683145;18
37076;1465;46.72329360177991;7
10875;3248;50.306202752887685;18
12043;1589;84.37789897172422;7
24870;1530;289.0181645183571;18
36789;2383;140.58398185235285;18
22086;1287;196.0325565489782;12
20918;131;274.9326252452156;12
14544;3574;262.6422784415245;7
27146;1298;257.6550866328401;12
32279;903;165.94945584858138;18
18524;456;334.2111306897845;7
25047;3158;125.14015571904325;18
27594;2470;422.7555757041347;12
25435;2843;69.32289234750844;12
33632;961;38.793509590208046;12
23535;1185;297.94451004728427;12
29914;488;180.48958857511602;18
44277;827;180.16780346329924;18
46203;554;253.89445622284381;7
44795;3032;100.1192540018901;7
20344;3259;434.0349578983883;7
40599;241;70.0502809702158;18
11040;877;188.84491855159172;18
44481;1149;407.5367127133166;7
43246;3482;367.82415803538333;7
14393;2921;371.84747157655215;12
27665;456;228.3420331485462;7
48274;1278;256.58560864754;7
40079;3165;217.09598853397296;7
28350;3212;33.94394298142706;7
37826;1515;154.1250739962516;12
14729;406;221.18586147808725;18
12361;849;265.4466088757595;12
47049;814;173.554471082777;12
28881;2727;51.08966723491234;7
30264;1475;50.34402426413688;18
23623;1950;115.10587236586049;18
18758;2469;185.89764530784655;18
22826;1068;276.3009120646991;12
42456;3628;8.251514448458487;12
16474;2703;126.36282174869939;12
13257;2204;326.20305664806114;7
31217;1593;104.53235492628272;12
41339;3036;159.00652863370237;12
36591;1723;361.56745534049384;12
47765;104;418.82658904332993;12
13387;123;138.5610154174523;7
12196;1002;287.2940685325094;18
25473;2849;169.51719612800454;18
42277;344;72.48986412059203;7
25557;2647;55.47841473653723;7
43177;229;229.96853009400908;12
28607;643;394.6005161200462;12
29557;2886;383.3759654248008;18
34332;1753;117.92436519415565;7
18197;263;299.77683164689313;18
12477;2477;307.15260584179373;18
13183;590;14.887531376378323;18
35748;2897;409.85637293431944;7
18377;2069;328.61111284081863;12
29711;2289;198.82109019571493;18
33616;3218;209.63020131223485;12
36408;3202;339.34002998261263;12
32419;988;3.5707584103092955;18
21602;811;392.8205607222131;7
28424;3543;209.6211588472766;7
19522;1965;166.36466165331515;7
13979;3750;86.62582676299554;7
45876;2627;425.77620898480245;12
28011;414;284.6224399620743;12
31482;3129;293.2932848870071;12
47537;1542;383.60469960559635;7
19981;941;297.44591599416714;12
22783;721;368.7453555560357;7
30742;2757;199.4792473249257;7
42451;2856;255.41832844772986;7
45393;2173;140.4566001677176;18
24742;2211;346.63481692361705;12
49914;3706;236.9465869781083;7
19377;987;79.41361935143559;12
11329;586;128.0449471370729;18
14747;273;228.43817446015296;12
36198;3237;170.472889893753;18
39277;2049;363.68033014472877;7
33948;13;300.49901829519547;7
23943;1808;311.31475315278794;18
13623;1688;221.86924005400434;12
31566;1101;31.89253878937367;12
17625;1747;175.04105980194382;7
25969;2074;281.6204464777786;7
46661;1746;233.9203119411623;18
24130;2477;414.3146075807353;18
35759;3149;18.639383061301686;18
29377;891;248.93071096299673;7
46229;1213;20.779964442695142;7
23041;1705;18.70205253600164;18
32993;374;147.14776983502705;7
38773;817;38.89202635417495;7
28228;1667;305.18503895631693;12
32443;3166;162.70276077552668;12
33853;2726;65.80775508464812;7
10823;410;159.06465003942319;18
42320;1578;91.03900051757414;12
39261;2510;365.39011590043646;12
45003;3089;44.27085823360626;18
18795;2720;368.99750728461146;7
45934;382;239.13859725809058;7
23886;3748;266.95059949555326;12
14620;1003;55.59518666113364;7
35080;2606;167.44699820170433;7
27309;710;160.9791007905821;7
41193;2896;59.18971480761357;7
16877;380;418.91081232051323;7
28680;1046;419.4665353462761;18
37322;1446;84.08802040258364;12
39304;3758;187.14233932140644;18
47138;3539;216.925682523692;18
45795;2627;428.33822011277323;12
26612;1582;126.65965034121885;7
24922;2758;145.39098246124345;7
48598;1854;385.91285630060923;18
17620;2689;90.27610331973737;7
10087;2492;175.16006220976382;12
34956;3090;38.16201236668424;12
21769;2849;190.94222886749264;12
44790;1436;119.692169488366;7
22284;2972;385.4199774582152;12
28663;365;138.54787565919867;18
21160;3682;326.5029871079698;12
18396;3098;418.6309681208214;12
46691;2;163.6640735721352;12
26564;699;307.03218959694874;7
40204;1733;44.67471302867594;12
25566;3155;428.1837584791138;18
35411;1626;229.32513177335971;18
34951;3156;154.7646584484766;18
48619;890;21.578333756300452;7
18140;1361;410.8243545736606;7
34431;2662;138.9433519447374;7
37447;2475;245.92824179435942;18
12674;350;163.19291350821135;12
24019;3406;359.6293848961494;7
21989;2360;107.3434384368462;18
31423;3319;164.50402051816081;18
16949;3235;404.9819448883535;7
49300;2800;405.19163613328874;12
16547;2199;258.45377183451143;18
42775;394;260.4400887195577;12
38111;1774;434.80178101837043;18
30074;1653;209.31402583166155;7
30827;1083;377.02798174915534;7
15912;2937;107.15927637417663;18
35576;1451;265.3189562793792;7
48635;607;392.96657847299895;12
23145;1511;2.4376157470593722;7
49925;2292;278.3057152253979;18
17957;1456;422.5720235934052;12
49020;1560;267.7257682073924;18
43167;319;333.6808777279712;7
48783;3332;363.1647436733217;12
16171;1151;175.93639123132186;18
40091;1398;371.41172828939426;12
45291;482;16.80435419058983;7
35687;1826;154.32350819336713;12
38281;313;105.89354609299812;18
22359;2534;237.4841125345903;7
13206;1432;42.729465539794255;12
47178;485;319.231659039142;12
46871;2729;56.22297983438669;12
40620;929;339.6912234784967;18
39571;580;292.83519798657335;18
15790;2382;59.88187568257802;7
15925;2248;313.2286664535456;18
25583;739;326.8814807662426;7
27426;2235;214.65680177346468;18
22907;805;344.4851132390246;18
26675;2;207.35585779930892;18
33096;69;213.62013930323232;12
24509;1069;235.5406386024046;7
33645;363;258.46340354223463;18
46118;2576;175.42770823131463;12
23859;2807;7.678612727179565;7
48263;693;249.8587285370744;7
34401;937;217.51342439795945;18
21641;2472;68.73808499967735;12
26023;1280;85.85266711551523;18
18098;722;83.63628803586488;12
20684;225;397.41893513823544;18
17489;76;143.47685059516257;7
11552;1412;123.4940359328149;18
22791;265;349.05506298105547;12
20007;1414;117.33188665302221;12
15347;3374;228.36682258953894;12
27139;466;196.58520874153504;7
12378;2164;334.0121192985381;18
22337;325;344.85428880692166;18
44446;1594;289.69655882199004;7
15338;161;116.44244924307567;12
47591;1141;105.68259377715603;18
31933;3421;148.95216686452872;12
33097;2971;160.30427080486368;12
20813;1161;173.6743996392066;18
17670;1910;158.65503966704478;7
22116;1666;364.6050923416508;7
34432;1536;300.4117516655189;18
20607;630;382.78422184168375;7
